What are some scientists who have stateless citizenship,what are some scientists who have <A> citizenship,['http://dbpedia.org/resource/Statelessness'],['http://dbpedia.org/resource/Stateless'],0.0,0.0
List the doctoral students of Harry Harlow ,list the doctoral students of <A> ,['http://dbpedia.org/resource/Harry_Harlow'],['http://dbpedia.org/resource/Harry_Harlow'],1.0,1.0
Panthera leo fossils and Liger belong to which species,<A> fossils and <B> belong to which species,"['http://dbpedia.org/resource/Panthera_leo_fossilis', 'http://dbpedia.org/resource/Liger']","['http://dbpedia.org/resource/Panthera_Leo', 'http://dbpedia.org/resource/Liger']",0.5,0.5
which awards have been given to people who fought in the Battle of France,which awards have been given to people who fought in the <A>,['http://dbpedia.org/resource/Battle_of_France'],['http://dbpedia.org/resource/Battle_of_France'],1.0,1.0
How many people have been trained in an institute located in California,how many people have been trained in an institute located in <A>,['http://dbpedia.org/resource/California'],['http://dbpedia.org/resource/Category:1810s_in_California'],0.0,0.0
Which composer subsequent work of Moondog Matinee and also composed The TImes They are A changin ,which composer subsequent work of <B> and also composed y a <A> ,"[""http://dbpedia.org/resource/The_Times_They_Are_a-Changin'_(musical)"", 'http://dbpedia.org/resource/Moondog_Matinee']","['http://dbpedia.org/resource/The_Times_They_Are_A-Changin', ""http://dbpedia.org/resource/Changin'_Lanes""]",0.0,0.0
Name whose youth club was FC Barcelona ,name whose youth club was <A> ,['http://dbpedia.org/resource/FC_Barcelona'],['http://dbpedia.org/resource/FC_Barcelona'],1.0,1.0
Which religion does the leader of Church and Wellesley follow,which religion does the leader of <A> follow,['http://dbpedia.org/resource/Church_and_Wellesley'],['http://dbpedia.org/resource/Church_and_Wellesley'],1.0,1.0
What is the citizenship of Erastus Wiman ,what is the citizenship of <A> ,['http://dbpedia.org/resource/Erastus_Wiman'],['http://dbpedia.org/resource/Erastus_Wiman'],1.0,1.0
Does the Amazon River start in Arequipa Region,does the <A> start in <B>,"['http://dbpedia.org/resource/Amazon_River', 'http://dbpedia.org/resource/Arequipa_Region']","['http://dbpedia.org/resource/Amazon_River', 'http://dbpedia.org/resource/Arequipa_Region']",1.0,1.0
Which is the nearest city to Elliott Bay ,which is the nearest city to <A> ,['http://dbpedia.org/resource/Elliott_Bay'],['http://dbpedia.org/resource/Elliott_Bay'],1.0,1.0
What magazine is Marritt Cabal known for which has Lucifer Hammer as publisher ,what magazine is marritt <A> known for which has <B> as publisher ,"['http://dbpedia.org/resource/Merritt_Cabal', ""http://dbpedia.org/resource/Lucifer's_Hammer""]","['http://dbpedia.org/resource/CABAL', ""http://dbpedia.org/resource/Lucifer's_Hammer""]",0.5,0.5
What are the movies whose screenplay is done by Eric Roth,what are the movies whose screenplay is done by <A>,['http://dbpedia.org/resource/Eric_Roth'],['http://dbpedia.org/resource/Eric_Roth'],1.0,1.0
List the movie whose music was given by Geoffrey Burgon and distributed by Cinema International Corporation,list the movie whose music was given by <A> and distributed by <B>,"['http://dbpedia.org/resource/Geoffrey_Burgon', 'http://dbpedia.org/resource/Cinema_International_Corporation']","['http://dbpedia.org/resource/Geoffrey_Burgon', 'http://dbpedia.org/resource/Cinema_International_Corporation']",1.0,1.0
Which series has an episode called The lost special and also a character named Sherlock Holmes ,which series has an episode called <A> and also a character named <B> ,"['http://dbpedia.org/resource/The_Lost_Special', 'http://dbpedia.org/resource/Sherlock_Holmes_(play)']","['http://dbpedia.org/resource/The_Lost_Special', 'http://dbpedia.org/resource/Sherlock_Holmes']",0.5,0.5
Which football teams is Shahid Khan proprietor to,which football teams is <A> proprietor to,['http://dbpedia.org/resource/Shahid_Khan'],['http://dbpedia.org/resource/Shahid_Khan'],1.0,1.0
What cities are near to Nihoa which is also known as Bird Island ,what cities are near to <A> which is also known as bird island ,['http://dbpedia.org/resource/Nihoa'],['http://dbpedia.org/resource/Nihoa'],1.0,1.0
Which football players currently have their contracts with Stoke City F.C.,which football players currently have their contracts with <A>,['http://dbpedia.org/resource/Stoke_City_F.C.'],['http://dbpedia.org/resource/Stoke_City_F.C.'],1.0,1.0
How many cities are around the sea in which the the fig tree bay meets,how many cities are around the sea in which the the <A> meets,['http://dbpedia.org/resource/Fig_Tree_Bay'],['http://dbpedia.org/resource/Fig_Tree_Bay'],1.0,1.0
What are all the prizes won by the writer of A Grand Day Out,what are all the prizes won by the writer of <A>,['http://dbpedia.org/resource/A_Grand_Day_Out'],['http://dbpedia.org/resource/A_Grand_Day_Out'],1.0,1.0
Count the number of families of the Animal kingdom.,count the number of families of the <A> kingdom.,['http://dbpedia.org/resource/Animal'],['http://dbpedia.org/resource/Category:1700_animal_births'],0.0,0.0
Which magazine has publisher as Jann Wenner,which magazine has publisher as <A>,['http://dbpedia.org/resource/Jann_Wenner'],['http://dbpedia.org/resource/Jann_Wenner'],1.0,1.0
Where are Thomas Franois Burgers and Johannes Gerhardus Strijdom buried,where are franois <A> and <B> buried,"['http://dbpedia.org/resource/Thomas_François_Burgers', 'http://dbpedia.org/resource/Johannes_Gerhardus_Strijdom']","['http://dbpedia.org/resource/2008_Thomas_&_Uber_Cup', 'http://dbpedia.org/resource/Burgers']",0.0,0.0
where are renaissance centers located,where are <A>s located,['http://dbpedia.org/resource/Renaissance_Center'],['http://dbpedia.org/resource/French_Renaissance_architecture'],0.0,0.0
What are the broadcast areas of Mauritius Broadcasting Corporation,what are the broadcast areas of <A>,['http://dbpedia.org/resource/Mauritius_Broadcasting_Corporation'],['http://dbpedia.org/resource/Mauritius_Broadcasting_Corporation'],1.0,1.0
"Where is the ground of the soccer club, which has Alan Kusov as a team member ","where is the ground of the soccer club, which has <A> as a team member ",['http://dbpedia.org/resource/Alan_Kusov__11'],['http://dbpedia.org/resource/Alan_Kusov'],0.0,0.0
which president was served by Joseph Stiglitz,which president was served by <A>,['http://dbpedia.org/resource/Joseph_Stiglitz'],['http://dbpedia.org/resource/Joseph_Stiglitz'],1.0,1.0
What is the nickname of the club managed by Piotr baron,what is the nickname of the club managed by <A>,['http://dbpedia.org/resource/Piotr_Baron'],['http://dbpedia.org/resource/Piotr_Brożek'],0.0,0.0
"Give the name of the river with source place as Australian Alps and has mouth place as Goolwa , a place in Siyuth Australia ","give the name of the river with source place as <A> and has mouth place as , a place in siyuth <B> ","['http://dbpedia.org/resource/Australian_Alps', 'http://dbpedia.org/resource/Goolwa,_South_Australia']","['http://dbpedia.org/resource/1788_in_Australia', 'http://dbpedia.org/resource/Australian_Alps']",0.5,0.5
Did Trish Stratus train Christina Crawford,did <B> train <A>,"['http://dbpedia.org/resource/Christina_Crawford_(wrestler)', 'http://dbpedia.org/resource/Trish_Stratus']","['http://dbpedia.org/resource/Trish_Stratus', 'http://dbpedia.org/resource/Christina_Crawford']",0.5,0.5
Who is the writer of the Cavalcade of America and The United States Steel Hour ,who is the writer of the <A> and <B> ,"['http://dbpedia.org/resource/Cavalcade_of_America', 'http://dbpedia.org/resource/The_United_States_Steel_Hour']","['http://dbpedia.org/resource/United_States_Steel_Hour', 'http://dbpedia.org/resource/Category:1325_in_North_America']",0.0,0.0
To what nation do Victor Gunasekara and Anuruddha Ratwatte owe their allegiance,to what nation do <A> and <B> owe their allegiance,"['http://dbpedia.org/resource/Victor_Gunasekara', 'http://dbpedia.org/resource/Anuruddha_Ratwatte']","['http://dbpedia.org/resource/Victor_Gunasekara', 'http://dbpedia.org/resource/Anuruddha_Ratwatte']",1.0,1.0
Which artists have co-starred with Kris Kristofferson,which artists have co-starred with <A>,['http://dbpedia.org/resource/Kris_Kristofferson'],['http://dbpedia.org/resource/Kris_Kristofferson'],1.0,1.0
Count the total religions followed by the ones living in England.,count the total religions followed by the ones living in <A>.,['http://dbpedia.org/resource/England'],['http://dbpedia.org/resource/1001_in_England'],0.0,0.0
Which club of Michael Springer is also the parent organization of Syracuse University press ,which club of <A> is also the parent organization of <B> ,"['http://dbpedia.org/resource/Michael_Springer', 'http://dbpedia.org/resource/Syracuse_University_Press']","['http://dbpedia.org/resource/Michael_Springer', 'http://dbpedia.org/resource/Syracuse_University_Press']",1.0,1.0
Name the cover artist of the adventure of Tom sawyer ,name cover artist of of <A> ,['http://dbpedia.org/resource/The_Adventures_of_Tom_Sawyer'],['http://dbpedia.org/resource/The_Adventure'],0.0,0.0
What is the nationality of the golf player who won the  2002 Players Championship ,what is the nationality of the golf player who won the <A> ,['http://dbpedia.org/resource/2002_Players_Championship'],['http://dbpedia.org/resource/2002_Players_Championship'],1.0,1.0
Who was the president under which people won the United States House of Representatives elections in 1790 ,who was the president under which people won the of in <A> ,"['http://dbpedia.org/resource/United_States_House_of_Representatives_elections,_1790']",['http://dbpedia.org/resource/10th_United_States_Congress'],0.0,0.0
Which companies are founded in the city of which Collin County Texas is a part,which companies are founded in the city of which <A> is a part,"['http://dbpedia.org/resource/Collin_County,_Texas']","['http://dbpedia.org/resource/Collin_County,_Texas']",1.0,1.0
Terminal Station at Chattanooga is made by architects from which University, at <A> is made by architects from which university,['http://dbpedia.org/resource/Terminal_Station_(Chattanooga)'],['http://dbpedia.org/resource/Terminal_station'],0.0,0.0
Which home stadium of 2011-12 FC Spartak Moscow season is also the location of birth of the Svetlana Gounkina ,which home stadium of 2011-12 fc <A> is also the location of birth of the <B> ,"['http://dbpedia.org/resource/2011–12_FC_Spartak_Moscow_season', 'http://dbpedia.org/resource/Svetlana_Gounkina']","['http://dbpedia.org/resource/2002_FC_Spartak_Moscow_season', 'http://dbpedia.org/resource/Svetlana_Gounkina']",0.5,0.5
Who is the former partner of Chris Knierim ,who is the former partner of <A> ,['http://dbpedia.org/resource/Chris_Knierim'],['http://dbpedia.org/resource/Chris_Knierim'],1.0,1.0
What is the predecessor of BMW M40 ,what is the predecessor of <A> ,['http://dbpedia.org/resource/BMW_M40'],['http://dbpedia.org/resource/BMW_M40'],1.0,1.0
"How many different pole drivers are there, of the GPs when Renault was the first team","how many different pole drivers are there, of the gps when <A> was the first team",['http://dbpedia.org/resource/Renault_in_Formula_One'],['http://dbpedia.org/resource/Renault'],0.0,0.0
What is the former team of the football player who is the coach of 2006 Oakland Raiders season ,what is the former team of the football player who is the coach of <A> ,['http://dbpedia.org/resource/2006_Oakland_Raiders_season'],['http://dbpedia.org/resource/2006_Oakland_Raiders_season'],1.0,1.0
"Amongst the winner of Lovelace medal, who has John Robert as doctoral supervisor ","amongst the winner of <B>, who has <A> as doctoral supervisor ","['http://dbpedia.org/resource/John_Robert_Woodyard', 'http://dbpedia.org/resource/Lovelace_Medal']","['http://dbpedia.org/resource/Lovelace_Medal', 'http://dbpedia.org/resource/John_Robert']",0.5,0.5
who was the australian flagbearer of 2008 Summer Olympics,who was australian flagbearer of <A>,['http://dbpedia.org/resource/Australia_at_the_2008_Summer_Olympics'],['http://dbpedia.org/resource/2008_Summer_Olympics'],0.0,0.0
Whose mam is Bertrada of Laon,whose mam is <A>,['http://dbpedia.org/resource/Bertrada_of_Laon'],['http://dbpedia.org/resource/Bertrada_of_Laon'],1.0,1.0
Who is the partner of Rob Patterson,who is the partner of <A>,['http://dbpedia.org/resource/Rob_Patterson'],['http://dbpedia.org/resource/Rob_Patterson'],1.0,1.0
What are all the TV shows which are related to the ones produced by Julie Gardner,what are all the tv shows which are related to the ones produced by <A>,['http://dbpedia.org/resource/Julie_Gardner'],['http://dbpedia.org/resource/Julie_Gardner'],1.0,1.0
Name the parent company of  Ford Air Transport Service ,name the parent company of <A> ,['http://dbpedia.org/resource/Ford_Air_Transport_Service'],['http://dbpedia.org/resource/Ford_Air_Transport_Service'],1.0,1.0
Which football teams are in a city where Oakland Athletics were the tenants,which football teams are in a city where <A> were the tenants,['http://dbpedia.org/resource/Oakland_Athletics'],['http://dbpedia.org/resource/Oakland_Athletics'],1.0,1.0
How many people have worked in the band one of whose current member is Hynief,how many people have worked in the band one of whose current member is <A>,['http://dbpedia.org/resource/Hynief'],['http://dbpedia.org/resource/'],0.0,0.0
What is the residence of the bronze medalist of Alpine skiing at the women's downhill competition at the 1972 Winter Olympics,what is residence of bronze medalist of at competition at <A>,"[""http://dbpedia.org/resource/Alpine_skiing_at_the_1972_Winter_Olympics_–_Women's_downhill""]",['http://dbpedia.org/resource/Downhill'],0.0,0.0
Does Mt St. Peter Churt follow the architectural style of art deco,does mt <A> churt follow the architectural style of <B>,"['http://dbpedia.org/resource/Mount_St._Peter_Church', 'http://dbpedia.org/resource/Art_Deco']","['http://dbpedia.org/resource/St._Peter', 'http://dbpedia.org/resource/Art_Deco']",0.5,0.5
Which companies published Super Mario Adventures,which companies published <A>,['http://dbpedia.org/resource/Super_Mario_Adventures'],['http://dbpedia.org/resource/Super_Mario_Adventures'],1.0,1.0
